TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,110,1567.969262,33.254845,41.937696,41.019312,9.730196,13.860748,53.560988,51.354939,29.266971,37.304370,33.252111,41.933341,41.012609,1.481134,,,,,,,afbb128e2037f8aa3a093b65d04e98ba,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,135,797.730270,32.762809,41.162007,40.324059,9.529334,13.147489,46.602815,44.452925,28.693954,36.589644,32.757943,41.156354,40.317748,1.573591,,,,,,,10d673da4a87018565987dc382ae845b,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,160,380.263429,31.737111,39.909783,39.178222,9.191663,11.956479,35.655020,33.682197,27.566447,35.364109,31.726822,39.902215,39.170410,1.599000,,,,,,,eebfed2e7e123cba7f94ea253e7b051f,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,185,175.349574,30.010471,38.247426,37.747265,8.704312,10.333589,22.739841,21.186311,25.780129,33.634179,29.993404,38.239827,37.740896,1.706507,,,,,,,f5e76433f1902834392eae092ead3a74,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,210,78.029048,27.734326,36.484359,36.203309,8.161114,8.606247,10.272464,9.249782,23.555574,31.587460,27.713475,36.474875,36.199416,1.726466,,,,,,,826224b01633ae4b5b349b06e8800976,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,235,34.466457,25.178690,35.223577,34.939001,7.630808,6.961774,0.260851,0.153100,21.168967,29.308176,25.154111,35.217298,34.929292,1.644907,,,,,,,8971bd8a4ccb1d943ed909018d06b536,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,110,17142.278030,42.792326,48.817039,52.279670,13.526836,20.071718,95.550367,93.751624,43.159387,43.705936,42.752250,48.802598,52.269670,0.314978,,,,,,,783b1edc5438707e86f21fc0259673c8,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,135,5346.657035,42.131836,48.161779,51.340155,13.216791,19.203589,91.122211,89.016500,41.609517,43.053940,42.122558,48.157030,51.331892,0.364939,,,,,,,abfa7a264d1675e02c726cfbb7d4fdd5,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,160,2271.805733,41.079463,47.162608,49.921457,12.880922,17.946414,82.940772,80.560236,39.454238,42.068453,41.058596,47.155741,49.907411,0.382870,,,,,,,1db6fde3445246e838ba7cba28c0078e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,185,1056.173365,39.457742,45.752296,47.976921,12.457361,16.257370,69.881678,67.404281,36.844747,40.628501,39.418285,45.741326,47.956593,0.413666,,,,,,,1d1da8b177c649f1f8fbbe8a0138e3d9,
