TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,160,11193.409846,31.892980,37.155298,38.884536,11.529062,16.532610,95.252235,93.363052,32.925217,34.710344,31.706315,37.065804,38.816750,0.092923,1501585.41,18.42,10400874180874624,104013233587,4193335011874172,51552039208,9e66075fa76d4cb1c3ca4d7dc02765cb,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,185,4198.822154,27.733668,34.629238,36.643377,8.393786,12.483295,73.927642,71.639905,27.175250,31.461173,27.573082,34.555792,36.585962,0.107010,1011483.00,12.80,7079326949768207,81097892781,2824843362365297,35728502727,37ab62d040cb2fb87c8dd7968a1e94aa,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,210,1231.857231,24.465274,32.408365,34.729401,6.084197,8.844664,47.922834,46.072676,22.281638,28.555206,24.357211,32.343835,34.684585,0.119206,424396.33,9.71,3076264698651974,70573954333,1185159910605569,27088784100,2cb90c6a5561438f9ac21c0fd99e96c2,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,235,338.230154,22.170755,30.549004,32.937131,4.795206,6.127341,27.254199,26.113320,19.025510,26.093472,22.105834,30.487987,32.889567,0.135184,146444.51,9.03,1146155084516016,69041421255,409010564806462,25192030051,0ba23096d426dc51c9b2ad69dc604762,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,30326.578462,37.960966,39.709129,42.166060,10.722587,18.575643,96.396239,94.657298,42.246584,35.651907,37.707089,39.611416,42.134341,0.000105,1049445.11,19.62,7886740322615592,116854831411,3558133716081974,69355613780,593c9fc2d1df512d4a40156cc72f5da5,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,3824.781538,35.985063,39.120030,41.300728,9.297053,16.808260,92.121016,90.263264,39.253008,34.595903,35.936842,39.113820,41.293907,0.000224,624319.22,11.28,3600245901682140,59823321744,1614797586323652,31255917459,13cdce41ca5ffce2d01478cd0f473f6d,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,821.030769,34.631070,38.779461,40.541700,8.631976,15.717626,85.954015,83.754823,36.416876,33.895954,34.615738,38.778697,40.535347,0.001763,299666.85,6.39,2229600010028085,43284630218,836906046614077,17889459023,4648e14e0dcca8b8ac0efb3a875f60e5,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,311.544615,32.825697,38.222365,39.276899,7.739151,14.065189,74.561120,72.125890,32.782119,32.906686,32.799204,38.221582,39.272203,0.008143,138562.15,4.22,1066582686617197,30434133332,386953409237061,11748566743,7905ccf610aba6800ea812f68c4cc69c,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,123.596923,30.450523,37.351964,37.651064,6.501832,11.661794,54.616851,52.424738,28.696472,31.489821,30.422003,37.351036,37.648944,0.024755,69788.06,4.85,533489895588881,28842975355,239057901975325,17686982556,4bdda0b17407b90f57611d3300afe44f,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,45.252308,27.897453,36.280417,36.294067,5.210895,8.852666,28.551370,27.232923,24.898001,29.756540,27.876512,36.279122,36.293667,0.024800,32804.31,3.10,264210667236185,23546603173,91618824359277,8728476388,76ae72077e1c6d9591d1226de2eaa97b,
